COMARCA;POBLACIO;CODI_CENTRE;CENTRE;NATURALESA;ESTUDIS
Berguedà;Casserres;8047212;Llar d'infants El Niu;Públic;EDUCACIÓ INFANTIL
Bages;Manresa;8046761;Institut Guillem Catà;Públic;FORMACIÓ PROFESSIONAL
Bages;Manresa;8046761;Institut Guillem Catà;Públic;PROGRAMA DE FORMACIÓ I INSERCIÓ
Maresme;Alella;8046785;Institut d'Alella;Públic;FORMACIÓ PROFESSIONAL
Bages;Sant Vicenç de Castellet;8046840;Institut Castellet;Públic;FORMACIÓ PROFESSIONAL
Bages;Sant Vicenç de Castellet;8046840;Institut Castellet;Públic;PROGRAMA DE FORMACIÓ I INSERCIÓ
Barcelonès;Barcelona;8046891;Escola Bressol La Fontana;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046906;Escola Bressol La Mar;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046918;Escola Bressol Forestier;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046921;Escola Bressol L'Arboç;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046931;Escola Bressol L'Argimon;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046943;Escola Bressol L'Esquirol;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046955;Escola Bressol Esquitx;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046967;Escola Bressol Llar d'Infants;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046979;Escola Bressol Montserrat;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046980;Escola Bressol Mont Tàber;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8046992;Escola Bressol Nenes i Nens;Públic;EDUCACIÓ INFANTIL
Berguedà;Guardiola de Berguedà;8047224;Llar d'infants El Patufet;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047005;Escola Bressol Niu d'Infants;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047017;Escola Bressol El Palomar;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047029;Escola Bressol Pau;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047054;Escola Bressol Ralet;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047081;Escola Bressol Trinitat Nova;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047091;Escola Bressol Tris-Tras;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047108;Escola Bressol Xarlot;Públic;EDUCACIÓ INFANTIL
Maresme;Premià de Dalt;8047133;Llar d'infants Cristòfor Ferrer;Públic;EDUCACIÓ INFANTIL
Maresme;Premià de Dalt;8047145;Llar d'infants Santa Anna-Tió;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047169;Escola Bressol La Muntanya;Públic;EDUCACIÓ INFANTIL
Osona;Roda de Ter;8047170;Escola Bressol Municipal;Públic;EDUCACIÓ INFANTIL
Maresme;Caldes d'Estrac;8047182;Escola Bressol Sagrada Familia;Públic;EDUCACIÓ INFANTIL
Moianès;Calders;8047194;Llar d'infants El Tren Blau;Públic;EDUCACIÓ INFANTIL
Maresme;Calella;8047200;Escola Bressol El Carrilet;Públic;EDUCACIÓ INFANTIL
Bages;Monistrol de Montserrat;8047251;Llar d'infants El Cuc Verd;Públic;EDUCACIÓ INFANTIL
Alt Penedès;Torrelles de Foix;8047261;Llar d'infants Alt Foix;Públic;EDUCACIÓ INFANTIL
Maresme;Palafolls;8047273;Llar d'infants Palafollets;Públic;EDUCACIÓ INFANTIL
Maresme;Sant Cebrià de Vallalta;8047285;Llar d'infants El Rial;Públic;EDUCACIÓ INFANTIL
Alt Penedès;Sant Pere de Riudebitlles;8047297;Llar d'infants El Patufet;Públic;EDUCACIÓ INFANTIL
Bages;Sant Vicenç de Castellet;8047303;Llar d'infants El Niu;Públic;EDUCACIÓ INFANTIL
Bages;Santa Maria d'Oló;8047315;Llar d'infants Municipal de Santa Maria d'Oló;Públic;EDUCACIÓ INFANTIL
Alt Penedès;Subirats;8047339;Llar d'infants d'Ordal;Públic;EDUCACIÓ INFANTIL
Alt Penedès;Subirats;8047340;Llar d'infants de Lavern;Públic;EDUCACIÓ INFANTIL
Alt Penedès;Subirats;8047352;Llar d'infants L'Esquirol;Públic;EDUCACIÓ INFANTIL
Bages;Sallent;8047376;Institut Llobregat;Públic;FORMACIÓ PROFESSIONAL
Alt Penedès;Santa Fe del Penedès;8047391;Llar d'infants Les Moreres;Públic;EDUCACIÓ INFANTIL
Maresme;Premià de Mar;8047406;Llar d'infants Municipal de Premià de Mar;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Polinyà;8047418;Llar d'infants Badabadoc;Públic;EDUCACIÓ INFANTIL
Garraf;Sant Pere de Ribes;8047467;Institut Alexandre Galí;Públic;FORMACIÓ PROFESSIONAL
Baix Llobregat;Castelldefels;8047480;Institut Mediterrània;Públic;FORMACIÓ PROFESSIONAL
Baix Llobregat;Esplugues de Llobregat;8047534;Llar d'infants La Mainada;Públic;EDUCACIÓ INFANTIL
Baix Llobregat;Esplugues de Llobregat;8047558;Llar d'infants Montserrat;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Viladecavalls;8047561;Llar d'infants Barromina;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Viladecavalls;8047571;Llar d'infants de Can Trias;Públic;EDUCACIÓ INFANTIL
Anoia;Piera;8047820;Institut Guinovarda;Públic;FORMACIÓ PROFESSIONAL
Maresme;Pineda de Mar;8047832;Institut Joan Coromines;Públic;FORMACIÓ PROFESSIONAL
Barcelonès;Barcelona;8047844;Llar d'infants L'Airet;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047856;Llar d'infants La Gavina;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047868;Llar d'infants El Mar;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8047871;Llar d'infants El Vuit;Públic;EDUCACIÓ INFANTIL
Baix Llobregat;Gavà;8047881;Llar d'infants Josep Pallach;Públic;EDUCACIÓ INFANTIL
Baix Llobregat;Gavà;8047893;Llar d'infants Rosaura Terrades;Públic;EDUCACIÓ INFANTIL
Baix Llobregat;El Prat de Llobregat;8047901;Llar d'infants Dumbo;Públic;EDUCACIÓ INFANTIL
Baix Llobregat;Sant Boi de Llobregat;8047911;Llar d'infants Bambi;Públic;EDUCACIÓ INFANTIL
Baix Llobregat;Sant Boi de Llobregat;8047923;Llar d'infants Mare de Déu de la Immaculada;Públic;EDUCACIÓ INFANTIL
Baix Llobregat;Sant Joan Despí;8047935;Llar d'infants La Pomera;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Badia del Vallès;8047947;Llar d'infants La Llavor;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Badia del Vallès;8047959;Llar d'infants Mainada;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8047960;Llar d'infants Els Àngels;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8047972;Llar d'infants Núria;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8047984;Llar d'infants L'Oreneta;Públic;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8047996;Llar d'infants Patufet;Públic;EDUCACIÓ INFANTIL
Bages;Manresa;8048009;Llar d'infants L'Espurna;Públic;EDUCACIÓ INFANTIL
Bages;Manresa;8048010;Llar d'infants La Ginesta;Públic;EDUCACIÓ INFANTIL
Bages;Manresa;8048022;Llar d'infants Picarol;Públic;EDUCACIÓ INFANTIL
Bages;Sallent;8048034;Llar d'infants L'Esquitx;Públic;EDUCACIÓ INFANTIL
Bages;Sant Joan de Vilatorrada;8048046;Llar d'infants Barrufets;Públic;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8048058;Llar d'infants Mare de Déu del Pilar;Públic;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8048061;Llar d'infants Pinotxo;Públic;EDUCACIÓ INFANTIL
Baix Llobregat;Esplugues de Llobregat;8048071;Llar d'infants El Sucre;Públic;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8048083;Llar d'infants La Florida;Públic;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8048095;Llar d'infants El Tren;Públic;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8048101;Llar d'infants El Passeig;Públic;EDUCACIÓ INFANTIL
Garraf;Vilanova i la Geltrú;8048125;Llar d'infants El Gavot;Públic;EDUCACIÓ INFANTIL
Barcelonès;Sant Adrià de Besòs;8048137;Llar d'infants El Garbí;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048149;Escola Bressol Cap i Cua;Privat;EDUCACIÓ INFANTIL
Barcelonès;Santa Coloma de Gramenet;8048162;LLI privada Pinocho;Privat;EDUCACIÓ INFANTIL
Maresme;Alella;8048253;LLI privada El Campanar;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;La Palma de Cervelló;8048265;LLI privada La Cuca Fera;Privat;EDUCACIÓ INFANTIL
Vallès Oriental;Caldes de Montbui;8048319;EB privada Peixets;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8048320;LLI privada Valonsadero;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8048344;LLI privada L'Estel;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048423;Corazón de Jesus;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8048435;LLI privada El Primer Pas;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048447;El Petit Rossinyol;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048484;LLI privada L'Acis;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048496;Tabalet;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8048502;LLI privada Mare de Déu del Pilar;Privat;EDUCACIÓ INFANTIL
Maresme;Teià;8048514;LLI privada Bambi;Privat;EDUCACIÓ INFANTIL
Vallès Oriental;Mollet del Vallès;8048526;Guirigall;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8048538;El Taronger del Vailet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048541;El Cau;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;Viladecans;8048563;El Niu dels Petits;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Rubí;8048575;L'Ixent;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048587;LLI privada Pumby;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048629;Dracs;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8048666;LLI privada El Cargolet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048678;El Nieró;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048769;Les Corts;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048782;LLI privada Donald;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8048824;LLI privada Sol-Solet;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;Molins de Rei;8048848;LLI privada Patufet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048861;Romany;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048885;LLI privada Sant Rafael;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sant Cugat del Vallès;8048940;LLI privada L'Alba;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8048964;Santa Elena;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8048976;Pinocho;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Castellar del Vallès;8048991;LLI privada Picarol;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;El Prat de Llobregat;8049014;LLI privada Vailets;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049038;LLI privada Cel-Blau;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8049051;LLI privada Tic-Tac;Privat;EDUCACIÓ INFANTIL
Bages;Manresa;8049075;LLI privada El Sonall;Privat;EDUCACIÓ INFANTIL
Vallès Oriental;Granollers;8049154;EB privada Els Rossinyols;Privat;EDUCACIÓ INFANTIL
Vallès Oriental;Mollet del Vallès;8049178;LLI privada Quitxalla;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;Viladecans;8049208;El Ganxet II;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049233;Llar d'infants Cascavell;Públic;EDUCACIÓ INFANTIL
Garraf;Vilanova i la Geltrú;8049245;Llar d'infants El Drac;Públic;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049269;Kuky's;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049294;LLI privada Balmespi;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049348;LLI privada Blau;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049351;LLI privada Bon-Sol;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049385;Lua - Cascavell;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049452;LLI privada Donald;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049464;LLI privada El Cigronet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049476;El Llimoner I;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049555;LLI privada Guinyolet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049580;La Lluna;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049622;Sant Marc;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049661;Maria Reina;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049701;Milton-2;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049725;LLI privada Molina Blau;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049749;LLI privada Ninets;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049750;LLI privada Ninu;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049828;Begonia;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049877;LLI privada Quitxalla;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049889;Rosetó;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049890;LLI privada Petit Laia;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049907;Santa Elena II;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049920;Solcar;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8049932;LLI privada Splait;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8050028;LLI privada El Patufet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8050031;Els Barrufets;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8050041;LLI privada Màgic;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8050065;EB privada Garabatos;Privat;EDUCACIÓ INFANTIL
Barcelonès;Sant Adrià de Besòs;8050089;Bambi;Privat;EDUCACIÓ INFANTIL
Barcelonès;Sant Adrià de Besòs;8050107;Patufet;Privat;EDUCACIÓ INFANTIL
Maresme;Argentona;8050181;LLI privada Argenins;Privat;EDUCACIÓ INFANTIL
Maresme;El Masnou;8050193;Rita Terradas;Privat;EDUCACIÓ INFANTIL
Maresme;Mataró;8050235;LLI privada Snoopy;Privat;EDUCACIÓ INFANTIL
Osona;Manlleu;8050259;LLI privada Sol Solet;Privat;EDUCACIÓ INFANTIL
Vallès Oriental;Cardedeu;8050272;Tàvit;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;Corbera de Llobregat;8050363;LLI privada El Carrilet;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8050466;LLI privada Cau-Catau;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8050491;Llar d'infants El Tren de Sant Nicolau;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8050508;Garbí;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8050521;LLI privada L'Esclop;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8050533;LLI privada Babyboom;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8050557;LLI privada Grimm;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8050569;Mainada;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8050570;Petit Món;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8050594;Virolai;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;Esplugues de Llobregat;8050624;El Jardí;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;Sant Boi de Llobregat;8050661;Quitxalla;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;Sant Just Desvern;8050673;Nens Parc;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050703;Alfa;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050715;Apolo X;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050764;Tic-Tac Gran Via;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050776;LLI privada Drac Xic;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050791;El Pomer;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050806;LLI privada I-Beth;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050818;LLI privada La Gavina;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050821;EB privada La Pau;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050831;Tintín;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050879;LLI privada Maria Raventós;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050892;LLI privada Teddy;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050910;LLI privada Petit Món de Les Corts;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8050922;Xumets;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8050946;Tabalet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8050958;LLI privada Walt Disney;Privat;EDUCACIÓ INFANTIL
Vallès Oriental;Granollers;8050961;Mare de Déu de Fàtima;Privat;EDUCACIÓ INFANTIL
Vallès Oriental;La Llagosta;8050983;EB privada Niu Blau;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8051008;LLI privada La Pau II;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051021;Camí;Privat;FORMACIÓ PROFESSIONAL
Vallès Occidental;Sant Cugat del Vallès;8051148;Mainada;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sant Cugat del Vallès;8051151;LLI privada Les Tortugues;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8051185;LLI privada Quitxalla;Privat;EDUCACIÓ INFANTIL
Berguedà;Cercs;8051215;Llar d'infants de Sant Jordi;Públic;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8051264;Institut Eduard Fontserè;Públic;FORMACIÓ PROFESSIONAL
Berguedà;Avià;8051276;Llar d'infants La Baldufa;Públic;EDUCACIÓ INFANTIL
Anoia;Piera;8051321;La Tortuga;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;Molins de Rei;8051379;LLI privada Tambor;Privat;EDUCACIÓ INFANTIL
Baix Llobregat;El Prat de Llobregat;8051410;LLI privada Nins;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051483;Àgora;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051513;Barbabum;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051574;Flors de Maig;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051628;Mainada;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051641;LLI privada Mickey Mouse;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051653;LLI privada Milton;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051690;EB privada Omicron;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051720;LLI privada Peter Pan;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051732;Regina;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051744;LLI privada Petit Sant Marc;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051756;El Sol;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8051768;LLI privada Sol Solet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8051801;Arco Iris;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8051811;LLI privada Petit Cultural;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8051823;LLI privada Picarol;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8051835;Snoopy;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8051847;L'Espiga;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8051860;LLI privada Viky;Privat;EDUCACIÓ INFANTIL
Barcelonès;Santa Coloma de Gramenet;8051896;Canguro;Privat;EDUCACIÓ INFANTIL
Maresme;Pineda de Mar;8051926;L'Oreneta;Privat;EDUCACIÓ INFANTIL
Maresme;Premià de Mar;8051938;LLI privada La Cucafera;Privat;EDUCACIÓ INFANTIL
Maresme;Vilassar de Mar;8051963;LLI privada Bambi;Privat;EDUCACIÓ INFANTIL
Osona;Vic;8051999;EB privada El Meu Jardí;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Cerdanyola del Vallès;8052037;Patufet;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Rubí;8052049;LLI privada Tagarot;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8052050;LLI privada L'Escoleta Jaume Viladoms;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sabadell;8052062;Quitxalla;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Sant Quirze del Vallès;8052086;El Picarol Blau;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8052104;LLI privada El Cargol;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Terrassa;8052116;L'Elefant;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8052153;LLI privada Saltiró;Privat;EDUCACIÓ INFANTIL
Berguedà;Bagà;8052190;Llar d'infants L'Esquirol;Públic;EDUCACIÓ INFANTIL
Berguedà;Puig-reig;8052207;Institut de Puig-reig;Públic;FORMACIÓ PROFESSIONAL
Baix Llobregat;Sant Vicenç dels Horts;8052268;Patufet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8052271;LLI privada Bambi;Privat;EDUCACIÓ INFANTIL
Barcelonès;Badalona;8052281;LLI privada Babus;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8052347;LLI privada El Cuquet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8052372;LLI privada Ratolinet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8052396;LLI privada Petits;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8052402;Sonnyec;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8052426;Xalesta;Privat;EDUCACIÓ INFANTIL
Vallès Occidental;Castellar del Vallès;8052499;LLI privada El Casalet;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8052581;Institut Miquel Tarradell;Públic;FORMACIÓ PROFESSIONAL
Barcelonès;Barcelona;8052700;Institut Vall d'Hebron;Públic;FORMACIÓ PROFESSIONAL
Barcelonès;Barcelona;8052700;Institut Vall d'Hebron;Públic;PROGRAMA DE FORMACIÓ I INSERCIÓ
Barcelonès;Badalona;8052888;Institut Júlia Minguell;Públic;FORMACIÓ PROFESSIONAL
Berguedà;Bagà;8052891;Institut L'Alt Berguedà;Públic;FORMACIÓ PROFESSIONAL
Vallès Oriental;Les Franqueses del Vallès;8052906;Institut Lauro;Públic;FORMACIÓ PROFESSIONAL
Vallès Oriental;Lliçà d'Amunt;8052955;Institut de Lliçà;Públic;FORMACIÓ PROFESSIONAL
Maresme;Mataró;8052979;Institut Josep Puig i Cadafalch;Públic;FORMACIÓ PROFESSIONAL
Vallès Oriental;Montmeló;8052980;Institut Montmeló;Públic;FORMACIÓ PROFESSIONAL
Maresme;Pineda de Mar;8052992;Institut Euclides;Públic;PROGRAMA DE FORMACIÓ I INSERCIÓ
Bages;Sant Fruitós de Bages;8053054;Institut Gerbert d'Aurillac;Públic;FORMACIÓ PROFESSIONAL
Vallès Occidental;Castellbisbal;8053145;Institut Castellbisbal;Públic;FORMACIÓ PROFESSIONAL
Vallès Occidental;Castellbisbal;8053145;Institut Castellbisbal;Públic;PROGRAMA DE FORMACIÓ I INSERCIÓ
Vallès Occidental;Rubí;8053182;Institut La Serreta;Públic;FORMACIÓ PROFESSIONAL
Vallès Occidental;Terrassa;8053251;Institut Cavall Bernat;Públic;FORMACIÓ PROFESSIONAL
Barcelonès;Barcelona;8053571;Inst-Esc Art. Oriol Martorell;Públic;MÚSICA
Baix Llobregat;Sant Vicenç dels Horts;8053340;Institut Gabriela Mistral;Públic;FORMACIÓ PROFESSIONAL
Anoia;Santa Margarida de Montbui;8053352;Institut Montbui;Públic;PROGRAMA DE FORMACIÓ I INSERCIÓ
Barcelonès;Badalona;8053376;LLI privada Nona;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8053561;Cent.Sup.Música Escola Superior de Música de Catalunya;Privat;MÚSICA
Baix Llobregat;Castelldefels;8055051;CFA Castelldefels;Públic;EDUCACIÓ D'ADULTS NO REGLATS
Barcelonès;Barcelona;8053571;Inst-Esc Art. Oriol Martorell;Públic;DANSA
Baix Llobregat;Sant Boi de Llobregat;8053728;Lumen;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8053753;Congrés;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8053765;LLI privada Grans Somnis;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8053844;Peggy;Privat;EDUCACIÓ INFANTIL
Barcelonès;Barcelona;8053856;LLI privada Ter Vint;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8053871;LLI privada La Gua-Gua;Privat;EDUCACIÓ INFANTIL
Barcelonès;L'Hospitalet de Llobregat;8053893;EB privada Patufet;Privat;EDUCACIÓ INFANTIL
Vallès Oriental;Mollet del Vallès;8053984;Gegants;Privat;EDUCACIÓ INFANTIL
